ID,NOTA_WSW,NOTA_TK,RANK
2002-03,banco central nota prensa directorio banco central aprobo programa monetario mes decidio elevar meta operativa saldo promedio cuentas corrientes bancos reducir tasa interes referencia operaciones moneda nacional,banco central nota de prensa directorio del banco central aprobo programa monetario para el mes de [DATE] se decidio elevar la meta operativa del saldo promedio de las cuentas corrientes de los bancos y reducir la tasa de interes de referencia para sus operaciones en moneda nacional de [NUM] a [NUM],1
2002-03,mes registro saldo promedio diario cuenta corriente banca banco central mayor meta operativa dicho mes rango,en el mes de [DATE] se registro un saldo promedio diario de la cuenta corriente de la banca en el banco central de [NUM] mayor a la meta operativa de dicho mes rango de [NUM] a [NUM],2
2002-03,resultado explicaria recomposicion fondos encaje bancos elevo demanda saldos cuenta corriente sustituir menor tenencia efectivo bovedas cumpliendo asi encaje minimo legal,este resultado se explicaria por una recomposicion de los fondos de encaje de los bancos lo que elevo la demanda por saldos de la cuenta corriente para sustituir una menor tenencia de efectivo en sus bovedas cumpliendo asi con el encaje minimo legal de [NUM],3
2002-03,considerando mayor demanda fondos cuenta corriente banco central elevo liquidez disponible bancos respecto anunciado programa monetario evitar presiones alza tasas interes interbancarias,considerando esta mayor demanda de fondos en cuenta corriente el banco central elevo la liquidez disponible de los bancos con respecto a lo anunciado en el programa monetario de [DATE] para evitar presiones al alza en las tasas de interes interbancarias,4
2002-03,manera tasa interes interbancaria promedio moneda nacional inferior registrada,de esta manera la tasa de interes interbancaria promedio en moneda nacional para [DATE] fue [NUM] inferior a la registrada en [DATE] [NUM],5
2002-03,incrementar meta operativa saldo agregado cuentas corrientes empresas bancarias rango promedio diario cierre mes,incrementar la meta operativa del saldo agregado de las cuentas corrientes de las empresas bancarias en el rango de [NUM] a [NUM] como promedio diario al cierre del mes,6
2002-03,caso operaciones divisases aplica siguientes tasas interes,en el caso de las operaciones en divisases se aplica las siguientes tasas de interes,7
2002-03,asimismo operaciones cambiarias banco central limitaran atenuar volatilidad mercado cambiario,asimismo las operaciones cambiarias del banco central se limitaran a atenuar la volatilidad en el mercado cambiario,8
2002-04,banco central nota prensa directorio banco central aprobo programa monetario mes decidio elevar meta operativa saldo promedio cuentas corrientes bancos mantener tasas interes referencia operaciones moneda nacional,banco central nota de prensa directorio del banco central aprobo programa monetario para el mes de [DATE] se decidio elevar la meta operativa del saldo promedio de las cuentas corrientes de los bancos y mantener las tasas de interes de referencia para sus operaciones en moneda nacional,1
2002-04,resultado obedece mayor demanda cuenta corriente cumplir requerimiento encaje minimo lega l,este resultado obedece a una mayor demanda en cuenta corriente para cumplir con el requerimiento de encaje minimo lega l,2
2002-04,considerando mayor demanda fondos cuenta corriente banco central elevo liquidez disponible bancos respecto ol anunciado programa monetario evitar presiones alza tasas interes interbancarias,considerando esta mayor demanda de fondos en cuenta corriente el banco central elevo la liquidez disponible de los bancos con respecto a ol anunciado en el programa monetario de [DATE] para evitar presiones al alza en las tasas de interes interbancarias,3
2002-04,manera tasa interes interbancaria promedio divisas inferior registrada,de esta manera la tasa de interes interbancaria promedio en divisas para [DATE] fue [NUM] inferior a la registrada en [DATE] [NUM],4
2002-04,meta operativa saldo agregado cuentas corrientes empresas bancarias banco central ubique rango promedio diario cierre mes,que la meta operativa del saldo agregado de las cuentas corrientes de las empresas bancarias en el banco central se ubique en el rango de [NUM] a [NUM] como promedio diario al cierre del mes,5
2002-04,creditos regulacion monetaria compra temporal cdbanco central bonos tesoro subasta tasa interes efectiva anual mantiene nivel equivalente mayor promedio ponderado tasas interes interbancarias,para los creditos de regulacion monetaria y la compra temporal de cdbanco central y de bonos del tesoro fuera de subasta la tasa de interes efectiva anual se mantiene en un nivel equivalente a la mayor entre [NUM] y el promedio ponderado de las tasas de interes interbancarias,6
2002-04,operaciones compra temporal monedae xtranjera swap mantiene comision implica costo efectivo anual minimo ,por las operaciones de compra temporal de monedae xtranjera swap se mantiene la comision que implica un costo efectivo anual minimo de [NUM] ,7
2002-04,banco central otorgara manera regular creditos regulacion monetari aen divisas divisases,el banco central otorgara de manera regular creditos de regulacion monetari aen divisas y en divisases,8
2002-04,lima meta operativa cuenta corriente banca tasas interes referencia aprobadas directorio banco central programa ,lima [DATE] meta operativa para la cuenta corriente de la banca y tasas de interes de referencia aprobadas por el directorio del banco central [NUM] programa [DATE] ,9
2002-05,banco central nota prensa directorio banco central aprobo programa monetario mes ,banco central nota de prensa directorio del banco central aprobo programa monetario para el mes de [DATE] ,1
2002-05,registro saldo promedio diario cuenta corriente banca banco central ubicandose dentro rango anunciado banco central meta operativa dicho mes rango,en [DATE] se registro un saldo promedio diario de la cuenta corriente de la banca en el banco central de [NUM] ubicandose dentro del rango anunciado por el banco central como meta operativa de dicho mes rango de [NUM] a [NUM],2
2002-05,ello tasa interes interbancaria promedio divisas igual registrada marzo,con ello la tasa de interes interbancaria promedio en divisas para [DATE] fue [NUM] igual a la registrada en marzo,3
2002-05,mantener meta operativa saldo agregado cuentas corrientes empresas bancarias banco central rango des ,mantener la meta operativa del saldo agregado de las cuentas corrientes de las empresas bancarias en el banco central en el rango des ,4
2002-05,operaciones compra temporal moneda extranjera swap mantiene comision implica costo efectivo anual minimo ,por las operaciones de compra temporal de moneda extranjera swap se mantiene la comision que implica un costo efectivo anual minimo de [NUM] ,5
2002-05,caso operaciones divisases mantiene siguientes tasas intere s,en el caso de las operaciones en divisases se mantiene las siguientes tasas de intere s,6
2002-05,si condiciones economicas financieras justificasen valores variables mencionadas seran ser modificados fin asegurar cumplimiento objetivo preservar estabilidad monetaria evitar presiones inflacionarias deflacionarias economia,si las condiciones economicas o financieras lo justificasen los valores de las variables mencionadas seran ser modificados a fin de asegurar el cumplimiento del objetivo de preservar la estabilidad monetaria esto es evitar presiones inflacionarias o deflacionarias en la economia,7
2002-06,registro saldo promedio diario cuenta corriente banca banco central ubicandose debajo rango anunciado meta operativa dicho mes rango,en [DATE] se registro un saldo promedio diario de la cuenta corriente de la banca en el banco central de [NUM] ubicandose por debajo del rango anunciado como meta operativa de dicho mes rango de [NUM] a [NUM],1
2002-06,resultado explico menor demanda fondos encaje bancos asociada retiro depositos paar adquisicion acciones empresas publicas privatizadas monto mayor esperado,este resultado se explico por una menor demanda por fondos de encaje de los bancos asociada al retiro de depositos paar la adquisicion de acciones de empresas publicas privatizadas en un monto mayor al esperado,2
2002-06,tasa interes interbancaria promedio divisas ubico tasa igual registrada abril,la tasa de interes interbancaria promedio en divisas en [DATE] se ubico en [NUM] tasa igual a la registrada en abril,3
2002-06,meta operativa saldo agregado cuentas corrientes empresas bancarias banco central rango promedio diario mes,una meta operativa del saldo agregado de las cuentas corrientes de las empresas bancarias en el banco central en el rango de [NUM] a [NUM] como promedio diario del mes,4
2002-06,operaciones compra temporal moneda extranjera swap mantiene comision implica costo efectivoa nual minimo,por las operaciones de compra temporal de moneda extranjera swap se mantiene una comision que implica un costo efectivoa nual minimo de [NUM],5
